,ts,rad
608,2022-04-20 04:25:00+00:00,1.9
609,2022-04-20 04:26:00+00:00,1.9
610,2022-04-20 04:27:00+00:00,1.9
611,2022-04-20 04:28:00+00:00,1.9
612,2022-04-20 04:29:00+00:00,1.9
613,2022-04-20 04:30:00+00:00,1.9
614,2022-04-20 04:31:00+00:00,1.9
615,2022-04-20 04:33:00+00:00,1.9
616,2022-04-20 04:35:00+00:00,1.9
617,2022-04-20 04:37:00+00:00,1.9
618,2022-04-20 04:39:00+00:00,1.9
619,2022-04-20 04:40:00+00:00,1.9
620,2022-04-20 04:41:00+00:00,1.9
621,2022-04-20 04:43:00+00:00,1.9
622,2022-04-20 04:44:00+00:00,1.9
623,2022-04-20 04:45:00+00:00,1.9
624,2022-04-20 04:47:00+00:00,1.9
625,2022-04-20 04:49:00+00:00,1.9
626,2022-04-20 04:50:00+00:00,1.9
627,2022-04-20 04:52:00+00:00,1.9
628,2022-04-20 04:53:00+00:00,1.9
629,2022-04-20 04:54:00+00:00,1.9
630,2022-04-20 04:55:00+00:00,1.9
631,2022-04-20 04:57:00+00:00,1.89
632,2022-04-20 04:58:00+00:00,1.89
633,2022-04-20 05:11:00+00:00,1.89
634,2022-04-20 05:12:00+00:00,1.89
635,2022-04-20 05:13:00+00:00,1.89
636,2022-04-20 05:14:00+00:00,1.88
637,2022-04-20 05:15:00+00:00,1.88
638,2022-04-20 05:17:00+00:00,1.88
639,2022-04-20 05:19:00+00:00,1.88
640,2022-04-20 05:21:00+00:00,1.88
641,2022-04-20 05:22:00+00:00,1.88
642,2022-04-20 05:23:00+00:00,1.88
643,2022-04-20 05:24:00+00:00,1.87
644,2022-04-20 05:25:00+00:00,1.87
645,2022-04-20 05:26:00+00:00,1.87
646,2022-04-20 05:27:00+00:00,1.87
647,2022-04-20 05:28:00+00:00,1.87
648,2022-04-20 05:29:00+00:00,1.87
649,2022-04-20 05:31:00+00:00,1.87
650,2022-04-20 05:33:00+00:00,1.87
651,2022-04-20 05:34:00+00:00,1.86
652,2022-04-20 05:35:00+00:00,1.86
653,2022-04-20 05:36:00+00:00,1.86
654,2022-04-20 05:37:00+00:00,1.86
655,2022-04-20 05:38:00+00:00,1.86
656,2022-04-20 05:39:00+00:00,1.86
657,2022-04-20 05:41:00+00:00,1.85
658,2022-04-20 05:42:00+00:00,1.85
659,2022-04-20 05:43:00+00:00,1.85
660,2022-04-20 05:45:00+00:00,1.84
661,2022-04-20 05:47:00+00:00,1.84
662,2022-04-20 05:48:00+00:00,1.83
663,2022-04-20 05:49:00+00:00,1.83
664,2022-04-20 05:50:00+00:00,1.83
665,2022-04-20 05:51:00+00:00,1.83
666,2022-04-20 05:53:00+00:00,1.82
667,2022-04-20 05:55:00+00:00,1.82
668,2022-04-20 05:57:00+00:00,1.82
669,2022-04-20 05:59:00+00:00,1.81
670,2022-04-20 06:01:00+00:00,1.81
671,2022-04-20 06:03:00+00:00,1.8
672,2022-04-20 06:04:00+00:00,1.8
673,2022-04-20 06:05:00+00:00,1.8
674,2022-04-20 06:06:00+00:00,1.79
675,2022-04-20 06:07:00+00:00,1.79
676,2022-04-20 06:08:00+00:00,1.79
677,2022-04-20 06:09:00+00:00,1.78
678,2022-04-20 06:10:00+00:00,1.78
679,2022-04-20 06:11:00+00:00,1.78
680,2022-04-20 06:12:00+00:00,1.77
681,2022-04-20 06:13:00+00:00,1.77
682,2022-04-20 06:51:00+00:00,1.63
683,2022-04-20 06:53:00+00:00,1.62
684,2022-04-20 06:55:00+00:00,1.61
685,2022-04-20 06:56:00+00:00,1.61
686,2022-04-20 06:57:00+00:00,1.6
687,2022-04-20 06:58:00+00:00,1.6
688,2022-04-20 06:59:00+00:00,1.59
689,2022-04-20 07:01:00+00:00,1.58
690,2022-04-20 07:03:00+00:00,1.57
691,2022-04-20 07:04:00+00:00,1.56
692,2022-04-20 07:05:00+00:00,1.56
693,2022-04-20 07:06:00+00:00,1.55
694,2022-04-20 07:07:00+00:00,1.55
695,2022-04-20 07:09:00+00:00,1.53
696,2022-04-20 07:10:00+00:00,1.53
697,2022-04-20 07:11:00+00:00,1.52
698,2022-04-20 07:13:00+00:00,1.51
699,2022-04-20 07:15:00+00:00,1.5
700,2022-04-20 07:40:00+00:00,1.37
701,2022-04-20 07:41:00+00:00,1.37
702,2022-04-20 07:43:00+00:00,1.36
703,2022-04-20 07:45:00+00:00,1.35
704,2022-04-20 07:47:00+00:00,1.34
705,2022-04-20 07:49:00+00:00,1.33
706,2022-04-20 07:50:00+00:00,1.33
707,2022-04-20 07:51:00+00:00,1.32
708,2022-04-20 07:52:00+00:00,1.32
709,2022-04-20 07:53:00+00:00,1.31
710,2022-04-20 07:54:00+00:00,1.31
711,2022-04-20 07:55:00+00:00,1.3
712,2022-04-20 07:56:00+00:00,1.3
713,2022-04-20 07:57:00+00:00,1.29
714,2022-04-20 07:59:00+00:00,1.28
715,2022-04-20 08:01:00+00:00,1.27
716,2022-04-20 08:02:00+00:00,1.26
717,2022-04-20 08:03:00+00:00,1.26
718,2022-04-20 08:04:00+00:00,1.25
719,2022-04-20 08:05:00+00:00,1.25
720,2022-04-20 08:06:00+00:00,1.24
721,2022-04-20 08:07:00+00:00,1.24
722,2022-04-20 08:09:00+00:00,1.22
723,2022-04-20 08:11:00+00:00,1.21
724,2022-04-20 08:12:00+00:00,1.21
725,2022-04-20 08:13:00+00:00,1.2
726,2022-04-20 08:14:00+00:00,1.2
727,2022-04-20 08:15:00+00:00,1.19
728,2022-04-20 08:17:00+00:00,1.18
729,2022-04-20 08:18:00+00:00,1.18
730,2022-04-20 08:19:00+00:00,1.17
731,2022-04-20 08:31:00+00:00,1.1
732,2022-04-20 08:32:00+00:00,1.1
733,2022-04-20 08:33:00+00:00,1.09
734,2022-04-20 08:35:00+00:00,1.09
735,2022-04-20 08:36:00+00:00,1.08
736,2022-04-20 08:37:00+00:00,1.08
737,2022-04-20 08:38:00+00:00,1.07
738,2022-04-20 08:39:00+00:00,1.07
739,2022-04-20 08:40:00+00:00,1.07
740,2022-04-20 08:41:00+00:00,1.06
741,2022-04-20 08:43:00+00:00,1.05
742,2022-04-20 08:45:00+00:00,1.04
743,2022-04-20 08:46:00+00:00,1.03
744,2022-04-20 08:47:00+00:00,1.03
745,2022-04-20 08:48:00+00:00,1.02
746,2022-04-20 08:49:00+00:00,1.02
747,2022-04-20 08:50:00+00:00,1.01
748,2022-04-20 08:51:00+00:00,1.0
749,2022-04-20 08:53:00+00:00,0.99
750,2022-04-20 08:54:00+00:00,0.99
751,2022-04-20 08:55:00+00:00,0.99
752,2022-04-20 09:39:00+00:00,0.78
753,2022-04-20 09:43:00+00:00,0.77
754,2022-04-20 09:45:00+00:00,0.76
755,2022-04-20 09:47:00+00:00,0.75
756,2022-04-20 09:49:00+00:00,0.74
757,2022-04-20 09:50:00+00:00,0.74
758,2022-04-20 09:53:00+00:00,0.72
759,2022-04-20 09:54:00+00:00,0.72
760,2022-04-20 09:55:00+00:00,0.71
761,2022-04-20 09:56:00+00:00,0.71
762,2022-04-20 09:57:00+00:00,0.71
763,2022-04-20 09:58:00+00:00,0.7
764,2022-04-20 09:59:00+00:00,0.7
765,2022-04-20 10:01:00+00:00,0.69
766,2022-04-20 10:02:00+00:00,0.69
767,2022-04-20 10:03:00+00:00,0.68
768,2022-04-20 10:04:00+00:00,0.68
769,2022-04-20 10:05:00+00:00,0.67
770,2022-04-20 10:07:00+00:00,0.66
771,2022-04-20 10:09:00+00:00,0.65
772,2022-04-20 10:10:00+00:00,0.65
773,2022-04-21 00:52:00+00:00,1.28
774,2022-04-21 00:53:00+00:00,1.28
775,2022-04-21 00:54:00+00:00,1.28
776,2022-04-21 00:55:00+00:00,1.29
777,2022-04-21 00:56:00+00:00,1.29
778,2022-04-21 00:58:00+00:00,1.29
779,2022-04-21 00:59:00+00:00,1.29
780,2022-04-21 01:00:00+00:00,1.3
781,2022-04-21 01:01:00+00:00,1.3
782,2022-04-21 01:02:00+00:00,1.3
783,2022-04-21 01:04:00+00:00,1.31
784,2022-04-21 01:07:00+00:00,1.32
785,2022-04-21 01:08:00+00:00,1.32
786,2022-04-21 01:09:00+00:00,1.32
787,2022-04-21 01:10:00+00:00,1.32
788,2022-04-21 01:12:00+00:00,1.33
789,2022-04-21 01:13:00+00:00,1.33
790,2022-04-21 01:14:00+00:00,1.33
791,2022-04-21 01:15:00+00:00,1.34
792,2022-04-21 01:16:00+00:00,1.34
793,2022-04-21 01:17:00+00:00,1.34
794,2022-04-21 01:18:00+00:00,1.34
795,2022-04-21 01:19:00+00:00,1.35
796,2022-04-21 01:20:00+00:00,1.35
797,2022-04-21 01:21:00+00:00,1.35
798,2022-04-21 01:22:00+00:00,1.36
799,2022-04-21 01:23:00+00:00,1.36
800,2022-04-21 01:24:00+00:00,1.36
801,2022-04-21 01:26:00+00:00,1.36
802,2022-04-21 01:27:00+00:00,1.37
803,2022-04-21 01:28:00+00:00,1.37
804,2022-04-21 01:29:00+00:00,1.37
805,2022-04-21 01:30:00+00:00,1.37
806,2022-04-21 01:32:00+00:00,1.38
807,2022-04-21 01:33:00+00:00,1.38
808,2022-04-21 01:34:00+00:00,1.39
809,2022-04-21 01:35:00+00:00,1.39
810,2022-04-21 01:36:00+00:00,1.39
811,2022-04-21 01:37:00+00:00,1.4
812,2022-04-21 01:38:00+00:00,1.4
813,2022-04-21 01:39:00+00:00,1.4
814,2022-04-21 01:40:00+00:00,1.4
815,2022-04-21 01:42:00+00:00,1.41
816,2022-04-21 01:43:00+00:00,1.41
817,2022-04-21 01:44:00+00:00,1.41
818,2022-04-21 01:46:00+00:00,1.42
819,2022-04-21 01:48:00+00:00,1.43
820,2022-04-21 01:49:00+00:00,1.43
821,2022-04-21 01:50:00+00:00,1.44
822,2022-04-21 01:51:00+00:00,1.44
823,2022-04-21 01:52:00+00:00,1.45
824,2022-04-21 01:54:00+00:00,1.45
825,2022-04-21 01:56:00+00:00,1.46
826,2022-04-21 01:58:00+00:00,1.46
827,2022-04-21 01:59:00+00:00,1.47
828,2022-04-21 02:00:00+00:00,1.47
829,2022-04-21 02:02:00+00:00,1.48
830,2022-04-21 02:03:00+00:00,1.48
831,2022-04-21 02:04:00+00:00,1.48
832,2022-04-21 02:19:00+00:00,1.54
833,2022-04-21 02:20:00+00:00,1.54
834,2022-04-21 02:22:00+00:00,1.54
835,2022-04-21 02:24:00+00:00,1.55
836,2022-04-21 02:25:00+00:00,1.55
837,2022-04-21 02:26:00+00:00,1.55
838,2022-04-21 02:28:00+00:00,1.55
839,2022-04-21 02:46:00+00:00,1.6
840,2022-04-21 02:54:00+00:00,1.63
841,2022-04-21 02:55:00+00:00,1.63
842,2022-04-21 02:56:00+00:00,1.64
843,2022-04-21 02:57:00+00:00,1.64
844,2022-04-21 02:58:00+00:00,1.64
845,2022-04-21 02:59:00+00:00,1.64
846,2022-04-21 03:00:00+00:00,1.65
847,2022-04-21 03:01:00+00:00,1.65
848,2022-04-21 03:04:00+00:00,1.66
849,2022-04-21 03:05:00+00:00,1.66
850,2022-04-21 03:06:00+00:00,1.67
851,2022-04-21 03:10:00+00:00,1.68
852,2022-04-21 03:12:00+00:00,1.68
853,2022-04-21 03:13:00+00:00,1.68
854,2022-04-21 03:14:00+00:00,1.69
855,2022-04-21 03:16:00+00:00,1.69
856,2022-04-21 03:17:00+00:00,1.69
857,2022-04-21 03:18:00+00:00,1.7
858,2022-04-21 03:19:00+00:00,1.7
859,2022-04-21 03:20:00+00:00,1.7
860,2022-04-21 03:22:00+00:00,1.7
861,2022-04-21 03:23:00+00:00,1.7
862,2022-04-21 03:24:00+00:00,1.7
863,2022-04-21 03:25:00+00:00,1.71
864,2022-04-21 03:26:00+00:00,1.71
865,2022-04-21 03:28:00+00:00,1.71
866,2022-04-21 03:30:00+00:00,1.72
867,2022-04-21 03:31:00+00:00,1.72
868,2022-04-21 03:32:00+00:00,1.72
869,2022-04-21 03:33:00+00:00,1.73
870,2022-04-21 03:34:00+00:00,1.73
871,2022-04-21 03:36:00+00:00,1.74
872,2022-04-21 03:38:00+00:00,1.74
873,2022-04-21 03:40:00+00:00,1.75
874,2022-04-21 03:42:00+00:00,1.75
875,2022-04-21 03:43:00+00:00,1.76
876,2022-04-21 03:44:00+00:00,1.76
877,2022-04-21 03:46:00+00:00,1.76
878,2022-04-21 03:47:00+00:00,1.77
879,2022-04-21 03:48:00+00:00,1.77
880,2022-04-21 03:50:00+00:00,1.78
881,2022-04-21 03:51:00+00:00,1.78
882,2022-04-21 03:52:00+00:00,1.78
883,2022-04-21 03:53:00+00:00,1.78
884,2022-04-21 03:54:00+00:00,1.78
885,2022-04-21 03:56:00+00:00,1.79
886,2022-04-21 03:57:00+00:00,1.79
887,2022-04-21 03:58:00+00:00,1.79
888,2022-04-21 03:59:00+00:00,1.79
889,2022-04-21 04:00:00+00:00,1.79
890,2022-04-21 04:02:00+00:00,1.8
891,2022-04-21 04:04:00+00:00,1.8
892,2022-04-21 04:05:00+00:00,1.8
893,2022-04-21 04:06:00+00:00,1.8
894,2022-04-21 04:08:00+00:00,1.8
895,2022-04-21 04:09:00+00:00,1.8
896,2022-04-21 04:10:00+00:00,1.8
897,2022-04-21 04:11:00+00:00,1.8
898,2022-04-21 04:12:00+00:00,1.8
899,2022-04-21 04:13:00+00:00,1.8
900,2022-04-21 04:14:00+00:00,1.8
901,2022-04-21 04:16:00+00:00,1.81
902,2022-04-21 04:17:00+00:00,1.81
903,2022-04-21 04:18:00+00:00,1.81
904,2022-04-21 04:19:00+00:00,1.81
905,2022-04-21 04:20:00+00:00,1.81
906,2022-04-21 04:21:00+00:00,1.81
907,2022-04-21 04:22:00+00:00,1.81
908,2022-04-21 04:24:00+00:00,1.82
909,2022-04-21 04:26:00+00:00,1.82
910,2022-04-21 04:27:00+00:00,1.82
911,2022-04-21 04:28:00+00:00,1.82
912,2022-04-21 04:29:00+00:00,1.82
913,2022-04-21 04:30:00+00:00,1.82
914,2022-04-21 04:32:00+00:00,1.83
915,2022-04-21 04:33:00+00:00,1.83
916,2022-04-21 04:34:00+00:00,1.84
917,2022-04-21 04:35:00+00:00,1.84
918,2022-04-21 04:36:00+00:00,1.84
919,2022-04-21 04:37:00+00:00,1.84
920,2022-04-21 04:40:00+00:00,1.85
921,2022-04-21 04:41:00+00:00,1.85
922,2022-04-21 04:42:00+00:00,1.85
923,2022-04-21 04:43:00+00:00,1.85
924,2022-04-21 04:44:00+00:00,1.85
925,2022-04-21 04:45:00+00:00,1.85
926,2022-04-21 04:46:00+00:00,1.85
927,2022-04-21 04:48:00+00:00,1.86
928,2022-04-21 04:49:00+00:00,1.86
929,2022-04-21 04:52:00+00:00,1.86
930,2022-04-21 04:54:00+00:00,1.87
931,2022-04-21 04:55:00+00:00,1.87
932,2022-04-21 04:57:00+00:00,1.88
933,2022-04-21 04:58:00+00:00,1.88
934,2022-04-21 04:59:00+00:00,1.88
935,2022-04-21 05:00:00+00:00,1.88
936,2022-04-21 05:02:00+00:00,1.87
937,2022-04-21 05:03:00+00:00,1.87
938,2022-04-21 05:04:00+00:00,1.86
939,2022-04-21 05:06:00+00:00,1.86
940,2022-04-21 05:08:00+00:00,1.86
941,2022-04-21 05:09:00+00:00,1.86
942,2022-04-21 05:10:00+00:00,1.86
943,2022-04-21 05:13:00+00:00,1.87
944,2022-04-21 05:14:00+00:00,1.87
945,2022-04-21 05:15:00+00:00,1.87
946,2022-04-21 05:16:00+00:00,1.87
947,2022-04-21 05:17:00+00:00,1.87
948,2022-04-21 05:18:00+00:00,1.87
949,2022-04-21 05:20:00+00:00,1.87
950,2022-04-21 05:21:00+00:00,1.87
951,2022-04-21 05:22:00+00:00,1.87
952,2022-04-21 05:24:00+00:00,1.87
953,2022-04-21 05:26:00+00:00,1.87
954,2022-04-21 05:28:00+00:00,1.87
955,2022-04-21 05:29:00+00:00,1.87
956,2022-04-21 05:30:00+00:00,1.87
957,2022-04-21 05:32:00+00:00,1.87
958,2022-04-21 05:33:00+00:00,1.87
959,2022-04-21 05:34:00+00:00,1.88
960,2022-04-21 05:36:00+00:00,1.88
961,2022-04-21 05:38:00+00:00,1.88
962,2022-04-21 05:39:00+00:00,1.88
963,2022-04-21 05:40:00+00:00,1.88
964,2022-04-21 05:42:00+00:00,1.88
965,2022-04-21 05:44:00+00:00,1.87
966,2022-04-21 05:45:00+00:00,1.87
967,2022-04-21 05:46:00+00:00,1.87
968,2022-04-21 05:48:00+00:00,1.86
969,2022-04-21 05:49:00+00:00,1.86
970,2022-04-21 05:50:00+00:00,1.86
971,2022-04-21 05:51:00+00:00,1.87
972,2022-04-21 05:52:00+00:00,1.87
973,2022-04-21 05:53:00+00:00,1.87
974,2022-04-21 05:54:00+00:00,1.87
975,2022-04-21 05:55:00+00:00,1.87
976,2022-04-21 05:57:00+00:00,1.86
977,2022-04-21 05:58:00+00:00,1.86
978,2022-04-21 06:00:00+00:00,1.85
979,2022-04-21 06:01:00+00:00,1.85
980,2022-04-21 06:02:00+00:00,1.85
981,2022-04-21 06:04:00+00:00,1.84
982,2022-04-21 06:05:00+00:00,1.84
983,2022-04-21 06:08:00+00:00,1.84
984,2022-04-21 06:09:00+00:00,1.84
985,2022-04-21 06:12:00+00:00,1.84
986,2022-04-21 06:14:00+00:00,1.83
987,2022-04-21 06:16:00+00:00,1.82
988,2022-04-21 06:17:00+00:00,1.82
989,2022-04-21 06:18:00+00:00,1.82
990,2022-04-21 06:20:00+00:00,1.81
991,2022-04-21 06:22:00+00:00,1.81
992,2022-04-21 06:23:00+00:00,1.81
993,2022-04-21 06:24:00+00:00,1.81
994,2022-04-21 06:25:00+00:00,1.81
995,2022-04-21 06:26:00+00:00,1.8
996,2022-04-21 06:28:00+00:00,1.8
997,2022-04-21 06:30:00+00:00,1.79
998,2022-04-21 06:32:00+00:00,1.79
999,2022-04-21 06:34:00+00:00,1.79
1000,2022-04-21 06:35:00+00:00,1.79
1001,2022-04-21 06:36:00+00:00,1.78
1002,2022-04-21 06:38:00+00:00,1.78
1003,2022-04-21 06:39:00+00:00,1.78
1004,2022-04-21 06:40:00+00:00,1.77
1005,2022-04-21 06:42:00+00:00,1.77
1006,2022-04-21 06:43:00+00:00,1.77
1007,2022-04-21 06:44:00+00:00,1.76
1008,2022-04-21 06:46:00+00:00,1.76
1009,2022-04-21 06:47:00+00:00,1.75
1010,2022-04-21 06:48:00+00:00,1.75
1011,2022-04-21 06:49:00+00:00,1.74
1012,2022-04-21 06:50:00+00:00,1.74
1013,2022-04-21 06:51:00+00:00,1.74
1014,2022-04-21 06:52:00+00:00,1.74
1015,2022-04-21 06:53:00+00:00,1.74
1016,2022-04-21 06:54:00+00:00,1.74
1017,2022-04-21 06:56:00+00:00,1.73
1018,2022-04-21 06:58:00+00:00,1.72
1019,2022-04-21 07:00:00+00:00,1.72
1020,2022-04-21 07:02:00+00:00,1.71
1021,2022-04-21 07:03:00+00:00,1.71
1022,2022-04-21 07:04:00+00:00,1.7
1023,2022-04-21 07:05:00+00:00,1.7
1024,2022-04-21 07:06:00+00:00,1.7
1025,2022-04-21 07:07:00+00:00,1.69
1026,2022-04-21 07:08:00+00:00,1.69
1027,2022-04-21 07:10:00+00:00,1.68
1028,2022-04-21 07:11:00+00:00,1.68
1029,2022-04-21 07:12:00+00:00,1.68
1030,2022-04-21 07:14:00+00:00,1.67
1031,2022-04-21 07:16:00+00:00,1.66
1032,2022-04-21 07:18:00+00:00,1.65
1033,2022-04-21 07:20:00+00:00,1.65
1034,2022-04-21 07:22:00+00:00,1.64
1035,2022-04-21 07:24:00+00:00,1.64
1036,2022-04-21 07:25:00+00:00,1.63
1037,2022-04-21 07:26:00+00:00,1.63
1038,2022-04-21 07:28:00+00:00,1.62
1039,2022-04-21 07:30:00+00:00,1.61
1040,2022-04-21 07:32:00+00:00,1.6
1041,2022-04-21 07:33:00+00:00,1.6
1042,2022-04-21 07:34:00+00:00,1.59
1043,2022-04-21 07:36:00+00:00,1.59
1044,2022-04-21 07:37:00+00:00,1.58
1045,2022-04-21 07:38:00+00:00,1.58
1046,2022-04-21 07:40:00+00:00,1.57
1047,2022-04-21 07:41:00+00:00,1.57
1048,2022-04-21 07:42:00+00:00,1.56
1049,2022-04-21 07:44:00+00:00,1.55
1050,2022-04-21 07:45:00+00:00,1.55
1051,2022-04-21 07:46:00+00:00,1.54
1052,2022-04-21 07:48:00+00:00,1.53
1053,2022-04-21 07:52:00+00:00,1.51
1054,2022-04-21 07:53:00+00:00,1.5
1055,2022-04-21 07:54:00+00:00,1.5
1056,2022-04-21 07:56:00+00:00,1.49
1057,2022-04-21 07:57:00+00:00,1.48
1058,2022-04-21 07:58:00+00:00,1.48
1059,2022-04-21 08:10:00+00:00,1.42
1060,2022-04-21 08:12:00+00:00,1.41
1061,2022-04-21 08:14:00+00:00,1.4
1062,2022-04-21 08:16:00+00:00,1.39
1063,2022-04-21 08:17:00+00:00,1.38
1064,2022-04-21 08:18:00+00:00,1.38
1065,2022-04-21 08:19:00+00:00,1.37
1066,2022-04-21 08:20:00+00:00,1.37
1067,2022-04-21 08:24:00+00:00,1.35
1068,2022-04-21 08:26:00+00:00,1.34
1069,2022-04-21 08:27:00+00:00,1.34
1070,2022-04-21 08:28:00+00:00,1.33
1071,2022-04-21 08:29:00+00:00,1.33
1072,2022-04-21 08:30:00+00:00,1.33
1073,2022-04-21 08:31:00+00:00,1.32
1074,2022-04-21 08:32:00+00:00,1.32
1075,2022-04-21 08:33:00+00:00,1.31
1076,2022-04-21 08:34:00+00:00,1.31
1077,2022-04-21 08:36:00+00:00,1.3
1078,2022-04-21 08:37:00+00:00,1.29
1079,2022-04-21 08:38:00+00:00,1.29
1080,2022-04-21 08:39:00+00:00,1.28
1081,2022-04-21 08:40:00+00:00,1.28
1082,2022-04-21 08:41:00+00:00,1.27
1083,2022-04-21 08:42:00+00:00,1.27
1084,2022-04-21 08:44:00+00:00,1.26
1085,2022-04-21 08:46:00+00:00,1.25
1086,2022-04-21 08:47:00+00:00,1.25
1087,2022-04-21 08:48:00+00:00,1.24
1088,2022-04-21 08:50:00+00:00,1.23
1089,2022-04-21 08:51:00+00:00,1.23
1090,2022-04-21 08:52:00+00:00,1.22
1091,2022-04-21 08:53:00+00:00,1.21
1092,2022-04-21 08:54:00+00:00,1.21
1093,2022-04-21 08:56:00+00:00,1.19
1094,2022-04-21 08:58:00+00:00,1.18
1095,2022-04-21 09:00:00+00:00,1.17
1096,2022-04-21 09:01:00+00:00,1.16
1097,2022-04-21 09:02:00+00:00,1.15
1098,2022-04-21 09:03:00+00:00,1.15
1099,2022-04-21 09:04:00+00:00,1.14
1100,2022-04-21 09:06:00+00:00,1.13
1101,2022-04-21 09:07:00+00:00,1.13
1102,2022-04-21 09:08:00+00:00,1.12
1103,2022-04-21 09:10:00+00:00,1.11
1104,2022-04-21 09:11:00+00:00,1.11
1105,2022-04-21 09:12:00+00:00,1.1
1106,2022-04-21 09:13:00+00:00,1.1
1107,2022-04-21 09:14:00+00:00,1.09
1108,2022-04-21 09:16:00+00:00,1.08
1109,2022-04-21 09:18:00+00:00,1.07
1110,2022-04-21 09:30:00+00:00,1.01
1111,2022-04-21 09:32:00+00:00,1.0
1112,2022-04-21 09:33:00+00:00,1.0
1113,2022-04-21 09:34:00+00:00,0.99
1114,2022-04-21 09:35:00+00:00,0.99
1115,2022-04-21 09:36:00+00:00,0.98
1116,2022-04-21 09:37:00+00:00,0.98
1117,2022-04-21 09:38:00+00:00,0.97
1118,2022-04-21 09:39:00+00:00,0.97
1119,2022-04-21 09:40:00+00:00,0.97
1120,2022-04-21 09:41:00+00:00,0.96
1121,2022-04-21 09:42:00+00:00,0.96
1122,2022-04-21 09:44:00+00:00,0.95
1123,2022-04-21 09:46:00+00:00,0.93
1124,2022-04-21 09:47:00+00:00,0.93
1125,2022-04-21 09:48:00+00:00,0.92
1126,2022-04-21 09:49:00+00:00,0.92
1127,2022-04-21 09:50:00+00:00,0.91
1128,2022-04-21 09:52:00+00:00,0.9
1129,2022-04-21 09:53:00+00:00,0.9
1130,2022-04-21 09:54:00+00:00,0.89
1131,2022-04-21 09:55:00+00:00,0.89
1132,2022-04-21 09:56:00+00:00,0.88
1133,2022-04-21 09:57:00+00:00,0.88
1134,2022-04-21 09:58:00+00:00,0.88
1135,2022-04-21 09:59:00+00:00,0.87
1136,2022-04-21 10:00:00+00:00,0.87
1137,2022-04-21 10:02:00+00:00,0.86
1138,2022-04-21 10:04:00+00:00,0.85
1139,2022-04-21 10:06:00+00:00,0.84
1140,2022-04-21 10:07:00+00:00,0.83
1141,2022-04-21 10:08:00+00:00,0.83
1142,2022-04-21 10:09:00+00:00,0.82
1143,2022-04-21 10:10:00+00:00,0.81
1144,2022-04-21 10:20:00+00:00,0.77
1145,2022-04-21 10:22:00+00:00,0.77
1146,2022-04-21 10:23:00+00:00,0.76
1147,2022-04-21 10:24:00+00:00,0.76
1148,2022-04-21 10:26:00+00:00,0.75
1149,2022-04-21 10:28:00+00:00,0.74
1150,2022-04-21 10:30:00+00:00,0.73
1151,2022-04-21 10:31:00+00:00,0.72
1152,2022-04-21 10:32:00+00:00,0.72
1153,2022-04-21 10:33:00+00:00,0.71
1154,2022-04-21 10:34:00+00:00,0.71
1155,2022-04-21 10:36:00+00:00,0.7
1156,2022-04-21 10:37:00+00:00,0.7
1157,2022-04-21 10:38:00+00:00,0.69
1158,2022-04-21 10:39:00+00:00,0.69
1159,2022-04-21 10:40:00+00:00,0.69
1160,2022-04-21 10:42:00+00:00,0.68
1161,2022-04-21 10:44:00+00:00,0.67
1162,2022-04-21 10:45:00+00:00,0.67
1163,2022-04-21 10:46:00+00:00,0.66
1164,2022-04-21 10:48:00+00:00,0.65
1165,2022-04-21 10:49:00+00:00,0.65
1166,2022-04-21 10:51:00+00:00,0.64
1167,2022-04-21 10:52:00+00:00,0.63
1168,2022-04-21 10:53:00+00:00,0.62
1169,2022-04-21 10:54:00+00:00,0.62
1170,2022-04-21 10:56:00+00:00,0.61
1171,2022-04-21 10:58:00+00:00,0.6
1172,2022-04-21 10:59:00+00:00,0.59
1173,2022-04-21 11:00:00+00:00,0.59
1174,2022-04-21 11:02:00+00:00,0.58
1175,2022-04-21 11:03:00+00:00,0.58
1176,2022-04-21 11:04:00+00:00,0.57
1177,2022-04-21 11:05:00+00:00,0.57
1178,2022-04-21 11:06:00+00:00,0.56
1179,2022-04-21 11:08:00+00:00,0.56
1180,2022-04-21 11:10:00+00:00,0.55
1181,2022-04-21 11:12:00+00:00,0.55
1182,2022-04-21 11:13:00+00:00,0.54
1183,2022-04-21 11:14:00+00:00,0.54
1184,2022-04-21 11:15:00+00:00,0.53
1185,2022-04-21 11:16:00+00:00,0.53
1186,2022-04-21 11:17:00+00:00,0.53
1187,2022-04-21 11:19:00+00:00,0.52
1188,2022-04-21 11:20:00+00:00,0.51
1189,2022-04-21 11:22:00+00:00,0.5
1190,2022-04-21 11:23:00+00:00,0.5
1191,2022-04-21 11:24:00+00:00,0.49
1192,2022-04-21 11:26:00+00:00,0.49
1193,2022-04-21 11:27:00+00:00,0.48
1194,2022-04-21 11:29:00+00:00,0.47
1195,2022-04-21 11:30:00+00:00,0.47
1196,2022-04-21 11:31:00+00:00,0.47
1197,2022-04-21 11:32:00+00:00,0.46
1198,2022-04-21 11:34:00+00:00,0.45
1199,2022-04-21 11:35:00+00:00,0.45
1200,2022-04-21 11:36:00+00:00,0.45
1201,2022-04-21 11:38:00+00:00,0.44
1202,2022-04-21 11:39:00+00:00,0.44
1203,2022-04-21 11:40:00+00:00,0.43
1204,2022-04-21 11:41:00+00:00,0.43
1205,2022-04-21 11:43:00+00:00,0.42
1206,2022-04-21 11:44:00+00:00,0.42
